Contig	VIR_GYG_1_count	VIR_GYG_1_coverage	VIR_GYG_1_tpm	VIR_GB_2_count	VIR_GB_2_coverage	VIR_GB_2_tpm	VIR_HGMT_3_count	VIR_HGMT_3_coverage	VIR_HGMT_3_tpm	VIR_R_WU_i_4_count	VIR_R_WU_i_4_coverage	VIR_R_WU_i_4_tpm	VIR_R_WU_o_5_count	VIR_R_WU_o_5_coverage	VIR_R_WU_o_5_tpm	VIR_RXT_6_count	VIR_RXT_6_coverage	VIR_RXT_6_tpm	VIR_C_WZ_7_count	VIR_C_WZ_7_coverage	VIR_C_WZ_7_tpm	VIR_QTX_8_count	VIR_QTX_8_coverage	VIR_QTX_8_tpm	VIR_QTX_m_9_count	VIR_QTX_m_9_coverage	VIR_QTX_m_9_tpm	VIR_GWX_i_10_count	VIR_GWX_i_10_coverage	VIR_GWX_i_10_tpm	VIR_G_WX_m_11_count	VIR_G_WX_m_11_coverage	VIR_G_WX_m_11_tpm	VIR_G_SX_i_12_count	VIR_G_SX_i_12_coverage	VIR_G_SX_i_12_tpm	VIR_G_SXKQ_A_13_count	VIR_G_SXKQ_A_13_coverage	VIR_G_SXKQ_A_13_tpm	VIR_G_SXKQ_mb_14_count	VIR_G_SXKQ_mb_14_coverage	VIR_G_SXKQ_mb_14_tpm	VIR_G_SXKQ_mc_15_count	VIR_G_SXKQ_mc_15_coverage	VIR_G_SXKQ_mc_15_tpm	VIR_G_SXKQ_o_16_count	VIR_G_SXKQ_o_16_coverage	VIR_G_SXKQ_o_16_tpm	VIR_C_YC_i_17_count	VIR_C_YC_i_17_coverage	VIR_C_YC_i_17_tpm	VIR_C_YC_o_18_count	VIR_C_YC_o_18_coverage	VIR_C_YC_o_18_tpm	VIR_R_QJ_i_19_count	VIR_R_QJ_i_19_coverage	VIR_R_QJ_i_19_tpm	VIR_C_JZ_i_20_count	VIR_C_JZ_i_20_coverage	VIR_C_JZ_i_20_tpm	VIR_C_JZ_o_21_count	VIR_C_JZ_o_21_coverage	VIR_C_JZ_o_21_tpm	VIR_C_TGZ_22_count	VIR_C_TGZ_22_coverage	VIR_C_TGZ_22_tpm	VIR_R_DTH_i_23_count	VIR_R_DTH_i_23_coverage	VIR_R_DTH_i_23_tpm	VIR_R_DTH_M_24_count	VIR_R_DTH_M_24_coverage	VIR_R_DTH_M_24_tpm	VIR_R_DTH_o_25_count	VIR_R_DTH_o_25_coverage	VIR_R_DTH_o_25_tpm	VIR_C_WH_i_26_count	VIR_C_WH_i_26_coverage	VIR_C_WH_i_26_tpm	VIR_C_WH_m_27_count	VIR_C_WH_m_27_coverage	VIR_C_WH_m_27_tpm	VIR_C_WH_o_28_count	VIR_C_WH_o_28_coverage	VIR_C_WH_o_28_tpm	VIR_C_HS_i_29_count	VIR_C_HS_i_29_coverage	VIR_C_HS_i_29_tpm	VIR_N_CG_30_count	VIR_N_CG_30_coverage	VIR_N_CG_30_tpm	VIR_C_JJ_i_31_count	VIR_C_JJ_i_31_coverage	VIR_C_JJ_i_31_tpm	VIR_C_PYH_M_32_count	VIR_C_PYH_M_32_coverage	VIR_C_PYH_M_32_tpm	VIR_C_JJ_o_33_count	VIR_C_JJ_o_33_coverage	VIR_C_JJ_o_33_tpm	VIR_C_AQ_i_34_count	VIR_C_AQ_i_34_coverage	VIR_C_AQ_i_34_tpm	VIR_C_AQ_o_35_count	VIR_C_AQ_o_35_coverage	VIR_C_AQ_o_35_tpm	VIR_C_TL_i_36_count	VIR_C_TL_i_36_coverage	VIR_C_TL_i_36_tpm	VIR_C_TL_o_37_count	VIR_C_TL_o_37_coverage	VIR_C_TL_o_37_tpm	VIR_C_WH_i_38_count	VIR_C_WH_i_38_coverage	VIR_C_WH_i_38_tpm	VIR_C_WH_o_39_count	VIR_C_WH_o_39_coverage	VIR_C_WH_o_39_tpm	VIR_C_MAS_40_count	VIR_C_MAS_40_coverage	VIR_C_MAS_40_tpm	VIR_C_NJ_i_41_count	VIR_C_NJ_i_41_coverage	VIR_C_NJ_i_41_tpm	VIR_C_NJ_o_42_count	VIR_C_NJ_o_42_coverage	VIR_C_NJ_o_42_tpm	VIR_C_YZ_43_count	VIR_C_YZ_43_coverage	VIR_C_YZ_43_tpm	VIR_C_ZJ_44_count	VIR_C_ZJ_44_coverage	VIR_C_ZJ_44_tpm	VIR_C_C_CZ_45_count	VIR_C_C_CZ_45_coverage	VIR_C_C_CZ_45_tpm	VIR_C_JY_46_count	VIR_C_JY_46_coverage	VIR_C_JY_46_tpm	VIR_C_SNT_47_count	VIR_C_SNT_47_coverage	VIR_C_SNT_47_tpm	VIR_C_NT_48_count	VIR_C_NT_48_coverage	VIR_C_NT_48_tpm	VIR_C_CS_49_count	VIR_C_CS_49_coverage	VIR_C_CS_49_tpm	VIR_C_TCG_50_count	VIR_C_TCG_50_coverage	VIR_C_TCG_50_tpm
NC_032888.1	3488.0	56.01975	14522.34	85.0	1.2206053	5265.7915	497.0	7.159852	6387.3745	125.0	1.9158005	6415.08	21.0	0.27361977	570.86816	33.0	0.51628554	1254.9868	160.0	2.1186187	3623.7463	37.0	0.4035574	1740.7498	4.0	0.027027028	576.8927	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.4137214	1567.0006	27.0	0.32594132	2546.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.0791175	5087.282	120.0	1.9747055	6530.869	0.0	0.0	0.0	11.0	0.115384616	1150.391	0.0	0.0	0.0	112.0	1.3674059	7438.345	4.0	0.04296604	1201.299	128.0	1.9883345	10141.511	101.0	1.50693	4647.632	99.0	1.3491569	4947.947	141.0	2.2422037	7854.0425	76.0	1.1859552	4426.1943	190.0	2.6925387	6525.621	66.0	1.0718411	6479.786	102.0	1.6083391	4426.6885	49.0	0.6991222	1949.6235	25.0	0.28320628	1567.1852	62.0	0.94860244	3888.949	61.0	0.9223839	2860.359	60.0	0.9110649	3801.763	17.0	0.26668978	2110.688	152.0	2.343613	5798.6714	15.0	0.2044352	1792.1361	0.0	0.0	0.0	5.0	0.086625084	1489.229	14.0	0.2083622	2488.5652	46.0	0.7733888	4044.6924	52.0	0.8967429	3979.3738	50.0	0.7193347	3743.3645	31.0	0.5370755	2972.465	295.0	3.7319243	22200.154	26.0	0.4204204	2934.0703	15.0	0.22337723	3904.5793	13.0	0.14067914	546.74475
NC_032890.1	318.0	3.6711233	1368.41	12.0	0.17643549	768.3428	54.0	0.7981378	717.28046	8.0	0.10695953	424.33737	0.0	0.0	0.0	18.0	0.2642951	707.5008	5.0	0.08296526	117.040794	2.0	0.011459949	97.25089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.10695953	373.74573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.3044049	956.2417	0.0	0.0	0.0	2.0	0.011459949	216.17802	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.057061	1241.5955	2.0	0.0126536945	163.77654	13.0	0.23278023	618.2766	7.0	0.10134893	361.59048	17.0	0.3044049	978.70593	24.0	0.42974812	1444.6318	40.0	0.6012893	1419.8984	0.0	0.0	0.0	19.0	0.3335323	852.2389	6.0	0.10743703	246.73735	2.0	0.035812344	129.5804	5.0	0.0631491	324.14523	8.0	0.14324938	387.71246	6.0	0.10743703	392.92896	1.0	0.017906172	128.32295	23.0	0.40014324	906.8632	11.0	0.19637102	1358.3179	4.0	0.07162469	275.51096	0.0	0.0	0.0	7.0	0.1253432	1286.021	19.0	0.31884924	1726.6737	47.0	0.7189925	3717.3926	3.0	0.053718515	232.13605	5.0	0.07043094	495.512	5.0	0.07568342	388.89563	19.0	0.3139549	2216.0518	11.0	0.19696788	2959.4072	18.0	0.2978393	782.4255
NC_032891.1	2.0	0.01826484	16.460133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NC_032892.1	262.0	4.1661634	1056.0774	4.0	0.06709158	239.90488	20.0	0.3006821	248.84572	35.0	0.5869395	1738.9802	33.0	0.55350554	868.48987	4.0	0.064855196	147.27193	229.0	3.839763	5021.204	10.0	0.06552611	455.47968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.13418315	466.7887	2.0	0.03354579	182.60872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.13351224	394.01285	12.0	0.20127474	632.2738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.016772894	64.29731	0.0	0.0	0.0	2.0	0.029073019	153.4112	2.0	0.03354579	89.09931	1.0	0.016772894	48.386497	2.0	0.03354579	107.85449	35.0	0.56245106	1973.419	16.0	0.24667338	532.0135	20.0	0.3354579	1900.9956	68.0	0.9994409	2857.078	0.0	0.0	0.0	4.0	0.06709158	242.75873	4.0	0.054567818	242.90417	3.0	0.050318684	136.19025	5.0	0.08386447	306.7172	2.0	0.008274628	240.40279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.03354579	170.25194	1.0	0.016772894	74.08766	42.0	0.7044616	3044.2192	11.0	0.18450184	1021.1322	0.0	0.0	0.0	27.0	0.3737001	2949.8186	4.0	0.06686794	1008.0391	17.0	0.28469193	692.189
NC_032894.1	29.0	0.4576402	115.16834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	2.1482868	9283.481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NC_032895.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.91939926	4464.4375	0.0	0.0	0.0	2.0	0.075093865	216.63103	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.9011264	1786.406	4.0	0.15018773	851.09406	4.0	0.15018773	376.2179	5.0	0.18773466	431.14694	2.0	0.020025032	271.7136	0.0	0.0	0.0	9.0	0.33742177	914.6058	1.0	0.037546933	137.32019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.17521903	829.2437	0.0	0.0	0.0	4.0	0.066082604	831.2196	0.0	0.0	0.0	2.0	0.075093865	489.13416	0.0	0.0	0.0	2.0	0.075093865	182.29396
NC_032898.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.03622751	113.80315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.018113755	48.111057	2.0	0.03622751	104.50915	0.0	0.0	0.0	4.0	0.07245502	243.56319	8.0	0.14478928	287.2718	5.0	0.09056877	513.2414	4.0	0.045405146	181.4986	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.03622751	131.16113	4.0	0.07245502	196.10347	3.0	0.054341264	198.74214	0.0	0.0	0.0	2.0	0.03622751	79.77182	18.0	0.32544377	2248.4692	0.0	0.0	0.0	2.0	0.03622751	622.8103	0.0	0.0	0.0	4.0	0.07245502	367.72437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.04782031	393.40402	0.0	0.0	0.0	17.0	0.30769232	4626.65	0.0	0.0	0.0
NC_032900.1	101.0	1.6990803	408.34656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NC_032901.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	3.1914895	4172.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NC_032904.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.74492097	2206.6262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.023927765	408.78647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NC_032905.1	118.0	1.3349613	432.80716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.015262515	69.79839	0.0	0.0	0.0	16.0	0.24420024	704.46967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.025030525	111.63904	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.18315019	1263.0289	19.0	0.2899878	1115.4646	0.0	0.0	0.0	30.0	0.4575702	4697.8022	16.0	0.2440985	1239.3672	36.0	0.54029304	2426.981	304.0	4.532967	20050.178	68.0	1.0373423	5744.0254	247.0	3.276455	16375.078	111.0	1.6823362	11035.01	24.0	0.36630037	5503.5967	5.0	0.034391534	185.25246
NC_032906.1	4.0	0.026096737	16.219444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.01687289	22.05739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.03374578	106.007225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.05061867	134.44579	2.0	0.009448819	97.34991	0.0	0.0	0.0	8.0	0.10269966	453.7563	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.12688413	380.39697	2.0	0.026996626	77.49976	0.0	0.0	0.0	2.0	0.009448819	122.17612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NC_032917.1	0.0	0.0	0.0	2.0	0.042289257	151.21712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.46489993	608.11676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.042289257	105.93385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.35903582	3688.0469	2.0	0.042289257	214.62688	2.0	0.042289257	186.79607	10.0	0.097547226	913.7314	4.0	0.084578514	468.10312	3.0	0.045672398	275.53802	18.0	0.3574852	2479.1116	11.0	0.20468001	3494.636	16.0	0.29320553	821.27356
NC_032921.1	19.0	0.3071298	78.257164	6.0	0.102833636	367.7107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.010054844	44.810368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.01416819	186.59398	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.06855576	713.95074	0.0	0.0	0.0	2.0	0.015996344	107.67875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.23206124	1175.6932	23.0	0.39351004	1047.0039	2.0	0.03427788	98.88492	4.0	0.048674587	220.41673	33.0	0.5441042	1901.2576	9.0	0.12865631	305.78845	7.0	0.11231718	679.8689	4.0	0.06855576	171.73114	0.0	0.0	0.0	2.0	0.03427788	124.02829	0.0	0.0	0.0	4.0	0.04227605	185.55003	2.0	0.03416362	125.36434	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.05130256	354.57758	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.09369287	1055.0734	5.0	0.0856947	434.91858	45.0	0.6909278	3406.702	63.0	1.0674132	4665.9824	10.0	0.13962522	948.5613	5.0	0.0856947	372.23254	70.0	1.172989	7814.5786	41.0	0.6625914	10557.89	62.0	0.8848263	2579.5466
NC_032935.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.057528958	153.82536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.13030888	738.4434	1.0	0.0144787645	36.269062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NC_032936.1	8.0	0.23866856	102.11819	0.0	0.0	0.0	5.0	0.19971672	197.01036	1.0	0.053116146	157.34216	146.0	7.754249	12168.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.10623229	282.15857	13.0	0.45254958	1991.9851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.10623229	602.0046	2.0	0.075779036	266.11026	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.15934844	576.9188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NC_032939.1	3218.0	55.05635	13703.665	65.0	0.9763733	4118.591	204.0	2.3366804	2681.556	273.0	3.4413466	14329.974	35.0	0.36739516	973.13934	27.0	0.33809805	1050.2185	192.0	3.0344949	4447.6406	20.0	0.121677496	962.39923	0.0	0.0	0.0	2.0	0.008505612	196.18428	0.0	0.0	0.0	26.0	0.35912582	1602.7281	6.0	0.051978737	578.7608	4.0	0.026934436	550.43994	0.0	0.0	0.0	10.0	0.061665684	1845.3912	0.0	0.0	0.0	27.0	0.4564678	1502.9482	0.0	0.0	0.0	10.0	0.11364442	1069.6543	26.0	0.16077968	5071.4756	9.0	0.147785	611.3521	0.0	0.0	0.0	43.0	0.62492615	3484.5903	16.0	0.25729474	753.04486	23.0	0.26308328	1175.732	23.0	0.3813349	1310.366	16.0	0.2176019	953.0756	142.0	1.8923804	4988.2383	8.0	0.12711164	803.3363	41.0	0.63154167	1819.9233	0.0	0.0	0.0	31.0	0.4243355	1987.6168	16.0	0.2596574	1026.4814	2.0	0.035440046	95.920456	20.0	0.34400472	1296.147	2.0	0.011577082	253.97795	34.0	0.5467218	1326.6438	4.0	0.0151210865	488.7989	2.0	0.021736562	136.32344	0.0	0.0	0.0	3.0	0.05316007	545.4222	13.0	0.23036031	1169.1267	0.0	0.0	0.0	5.0	0.08860012	382.87128	7.0	0.124040164	686.5051	0.0	0.0	0.0	8.0	0.14176019	923.3743	11.0	0.19492026	2928.6414	8.0	0.14176019	344.1295
